,iata_code,latitude,longitude
8235,VMI,-26.033333333333,-57.25
8236,VMU,-7.483,144.8
8237,VNA,15.709167,106.411389
8238,VNC,27.071611,-82.440333
8239,VND,-23.35,47.6
8240,VNE,47.719244,-2.723378
8241,VNG,18.917,102.45
8242,VNO,54.637075,25.287803
8243,VNR,-16.961389,141.951944
8244,VNS,25.452358,82.859342
8245,VNT,57.357778,21.544167
8246,VNX,-22.018431,35.313297
8247,VNY,34.209806,-118.489972
8248,VOG,48.782528,44.345544
8249,VOH,-13.375834,50.002777
8250,VOI,8.4,-9.767
8251,VOK,43.939238,-90.253163
8252,VOL,39.219619,22.794339
8253,VOT,-20.463247,-50.004536
8254,VOZ,51.814211,39.229589
8255,VPE,-17.043464,15.683822
8256,VPN,65.720556,-14.850556
8257,VPS,30.483219,-86.526044
8258,VPY,-19.151267,33.428958
8259,VPZ,41.453972,-87.007083
8260,VQQ,30.218683,-81.876671
8261,VQS,18.134811,-65.493617
8262,VRA,23.034445,-81.435278
8263,VRB,27.655556,-80.417944
8264,VRC,13.576439,124.205672
8265,VRE,-31.640961,18.544789
8266,VRK,62.171111,27.868611
8267,VRL,41.274334,-7.720472
8268,VRN,45.395706,10.888533
8269,VRO,23.036111111111,-81.573888888889
8270,VRS,38.428278,-92.875278
8271,VRU,-26.982408,24.728756
8272,VRY,67.689444,12.681944
8273,VSA,17.997,-92.817361
8274,VSE,40.725539,-7.888992
8275,VSF,43.343629,-72.517313
8276,VSG,48.417381,39.374125
8277,VSO,11.817,106.967
8278,VST,59.589444,16.63361
8279,VTA,14.933,-87.383
8280,VTB,55.1265,30.349639
8281,VTE,17.988322,102.563256
8282,VTF,-18.5125,177.638889
8283,VTG,10.3725,107.094722
8284,VTL,48.223889,5.935278
8285,VTN,42.856694,-100.548944
8286,VTU,20.987642,-76.9358
8287,VTZ,17.721167,83.224483
8288,VUP,10.435072,-73.249431
8289,VUS,60.767,46.317
8290,VUU,0.0,0.0
8291,VVB,-19.836389,48.799167
8292,VVC,4.167875,-73.613761
8293,VVI,-17.644756,-63.135364
8294,VVK,57.78,16.52361
8295,VVO,43.398953,132.148017
8296,VVZ,26.723611,8.617778
8297,VXC,-13.273986,35.266262
8298,VXE,16.833689,-25.054661
8299,VXO,56.929144,14.727994
8300,VYD,-27.783,30.8
8301,VYS,41.351868,-89.153084
8302,WAA,65.622585,-168.094939
8303,WAB,-5.483,143.733
8304,WAC,7.167,37.167
8305,WAD,-17.45,47.5
8306,WAE,20.504275,45.199556
8307,WAF,32.304664,69.570433
8308,WAG,-39.962222,175.025278
8309,WAH,46.244294,-96.607156
8310,WAI,-14.89875,47.993894
8311,WAJ,-6.983,142.65
8312,WAK,-22.295833,44.531111
8313,WAL,37.940194,-75.466389
8314,WAM,-17.8,48.433
8315,WAN,-25.367,141.933
8316,WAO,-6.983,145.067
8317,WAP,-43.615278,-71.806944
8318,WAQ,-18.7,44.617
8319,WAR,-3.233,140.967
8320,WAT,52.1872,-7.086964
8321,WAU,-31.45,152.733
8322,WAV,-17.393889,131.11861
8323,WAW,52.16575,20.967122
8324,WAX,32.952269,12.015469
8325,WAY,39.901139,-80.130694
8326,WAZ,-28.149444,151.943056
8327,WBA,-10.3,142.68333333333
8328,WBB,63.515971,-162.277993
8329,WBC,0.0,0.0
8330,WBD,-15.2,48.483
8331,WBE,-14.533,48.7
8332,WBG,54.459,9.516
8333,WBI,-30.783333333333,121.48333333333
8334,WBM,-5.643303,143.895411
8335,WBN,42.466666666667,-71.15
8336,WBO,-21.6,45.133
8337,WBQ,66.362218,-147.406538
8338,WBR,43.722633,-85.504073
8339,WBU,40.03943,-105.225822
8340,WBW,41.297172,-75.851206
8341,WCA,-42.483,-73.767
8342,WCH,-42.932808,-72.699114
8343,WCR,67.504517,-148.483222
8344,WDA,14.867,45.55
8345,WDB,55.45,-131.78333333333
8346,WDG,36.378361,-97.789
8347,WDI,-26.283,151.85
8348,WDN,48.716666666667,123.03333333333
8349,WDR,33.982861,-83.667417
8350,WDY,56.866666666667,-1.25
8351,WEA,32.746296,-97.682444
8352,WED,-10.083,150.083
8353,WEF,36.646667,119.118611
8354,WEH,37.187142,122.228897
8355,WEI,-12.678611,141.925278
8356,WEL,-27.998,26.669586
8357,WEM,51.3,0.41666666666667
8358,WEP,-8.617,141.133
8359,WES,7.317,-10.517
8360,WET,-4.05,136.267
8361,WEW,-30.258333,149.408333
8362,WEX,52.4,-6.483
8363,WFB,55.344464,-131.663439
8364,WFD,51.116666666667,-1.8333333333333
8365,WFI,-21.441558,47.111736
8366,WFK,47.2855,-68.312722
8367,WGA,-35.165278,147.466389
8368,WGB,30.0,73.25
8369,WGC,17.914442,79.602219
8370,WGE,-30.032778,148.125833
8371,WGF,58.883,-113.867
8372,WGN,-35.266,174.079
8373,WGO,39.143528,-78.144444
8374,WGP,-9.669217,120.302006
8375,WGT,-36.415833,146.306944
8376,WGU,-6.833,146.8
8377,WGY,-0.6,12.25
8378,WGZ,-25.566666666667,146.83333333333
8379,WHD,55.90332,-130.006702
8380,WHF,21.803889,31.524722
8381,WHH,-30.783333333333,121.48333333333
8382,WHK,-37.920556,176.914167
8383,WHL,-38.683,146.45
8384,WHO,-43.363056,170.134444
8385,WHP,34.259325,-118.413433
8386,WHS,60.376389,-0.927222
8387,WHT,29.254278,-96.154389
8388,WHU,31.390556,118.409444
8389,WIC,58.458889,-3.093056
8390,WID,51.117,6.217
8391,WIE,50.049819,8.325397
8392,WIK,-36.808333,175.085278
8393,WIL,-1.321719,36.814833
8394,WIN,-22.363611,143.085556
8395,WIO,-31.526389,143.374722
8396,WIR,-39.006944,177.406667
8397,WIT,-22.225833,118.354444
8398,WIU,-4.683,149.45
8399,WJA,7.083,171.133
8400,WJF,34.741056,-118.218639
8401,WJR,1.733239,40.091606
8402,WJU,37.438081,127.960383
8403,WKA,-44.722222,169.245556
8404,WKB,-36.321111,142.419444
8405,WKF,-25.83,28.2225
8406,WKI,-18.362494,26.516666
8407,WKJ,45.404167,141.800833
8408,WKK,59.282562,-158.617673
8409,WKL,19.913616,-155.863884
8410,WKN,-5.85,155.217
8411,WLA,-19.774167,120.649722
8412,WLB,56.283,-133.65
8413,WLC,-31.007778,151.551111
8414,WLD,37.168611,-97.037528
8415,WLG,-41.327222,174.805278
8416,WLH,-15.412,167.691
8417,WLK,66.600139,-159.98575
8418,WLL,-17.219722,137.934167
8419,WLM,42.397873,-71.257834
8420,WLN,55.866666666667,-133.21666666667
8421,WLO,-16.630278,129.321666
8422,WLR,55.601306,-131.636683
8423,WLS,-13.238333,-176.198889
8424,WLW,39.51575,-122.217278
8425,WMA,-15.833,48.833
8426,WMB,-38.295278,142.446667
8427,WMC,40.896611,-117.805889
8428,WMD,-21.033,44.95
8429,WME,-27.286389,120.554722
8430,WMH,36.368942,-92.470528
8431,WMK,55.739636,-132.255018
8432,WML,-20.35,45.55
8433,WMN,-15.436666,49.688332
8434,WMO,64.689194,-163.41275
8435,WMP,-16.049,47.622
8436,WMR,-16.1639,49.773753
8437,WMV,-16.45,46.55
8438,WMX,-4.102511,138.957372
8439,WNA,60.690333,-161.9785
8440,WNC,55.849643,-133.227826
8441,WND,-28.479999,122.244167
8442,WNE,-1.783,9.55
8443,WNN,52.894436,-89.288887
8444,WNP,13.584886,123.270239
8445,WNR,-25.413056,142.667222
8446,WNS,26.219442,68.390053
8447,WNU,-4.883,145.317
8448,WNZ,27.912222,120.851944
8449,WOA,-6.783,145.883
8450,WOB,51.55,-0.71666666666667
8451,WOD,59.067,-157.433
8452,WOE,51.449166666667,4.3419444444444
8453,WOG,-22.5,134.25
8454,WOI,8.167,-9.95
8455,WOK,4.55,-61.133
8456,WOL,-34.561111,150.788611
8457,WON,-18.573,140.894
8458,WOO,65.3,-143.48333333333
8459,WOR,-12.433333333333,49.1
8460,WOT,23.370833,119.494444
8461,WOW,61.754189,-150.051739
8462,WPA,-45.417,-72.7
8463,WPB,-15.583,47.617
8464,WPC,49.520556,-113.997222
8465,WPK,-16.658,144.001
8466,WPL,49.883,-124.533
8467,WPM,-8.783,142.867
8468,WPO,38.831306,-107.645861
8469,WPR,-53.2537,-70.319228
8470,WPU,-54.931072,-67.626261
8471,WRA,6.967,45.333
8472,WRB,32.640143,-83.591849
8473,WRE,-35.768333,174.364999
8474,WRG,56.484333,-132.369833
8475,WRH,68.25,-162.283
8476,WRI,40.015582,-74.591708
8477,WRL,43.965713,-107.950831
8478,WRO,51.102683,16.885836
8479,WRW,-20.842778,120.703056
8480,WRY,59.35,-2.933
8481,WRZ,6.254494,81.235189
8482,WSA,-8.283,142.867
8483,WSB,55.529639,-133.641697
8484,WSD,32.341482,-106.402768
8485,WSF,31.1,-1.3833333333333
8486,WSG,40.136488,-80.290201
8487,WSH,40.821944,-72.866917
8488,WSJ,57.730374,-153.320597
8489,WSM,67.404573,-150.122742
8490,WSN,58.702083,-157.002583
8491,WSO,5.2,-57.183
8492,WSP,14.733,-83.967
8493,WSR,-2.717,134.483
8494,WST,41.349617,-71.803378
8495,WSU,-5.967,147.2
8496,WSX,48.61788,-122.952682
8497,WSY,-20.276111,148.755
8498,WSZ,-41.738056,171.580833
8499,WTA,-17.476111,43.972778
8500,WTC,40.666666666667,-74.016666666667
8501,WTD,26.685278,-78.975
8502,WTE,9.466667,170.233333
8503,WTK,67.561072,-162.980353
8504,WTL,60.335346,-162.667009
8505,WTN,53.166666666667,-0.53333333333333
8506,WTO,10.173333,166.002778
8507,WTP,-8.533,147.25
8508,WTR,33.810608,-109.985744
8509,WTS,-18.75,46.05
8510,WTT,-6.117,146.467
8511,WTZ,-36.831667,175.678611
8512,WUA,39.794444,106.799444
8513,WUD,-33.043332,135.447222
8514,WUG,-7.333,146.717
8515,WUH,30.783758,114.2081
8516,WUK,52.95,-2.8333333333333
8517,WUM,0.0,0.0
8518,WUN,-26.629167,120.220556
8519,WUS,27.701944,118.001389
8520,WUU,7.725556,27.979167
8521,WUV,-1.717,142.85
8522,WUX,31.494444,120.429444
8523,WUZ,23.456667,111.248056
8524,WVB,-22.979889,14.645331
8525,WVI,36.935722,-121.789639
8526,WVK,-22.119722,48.021667
8527,WVL,44.53325,-69.675528
8528,WVN,53.503008,8.052828
8529,WWA,61.571986,-149.539553
8530,WWD,39.008507,-74.908274
8531,WWG,16.233333333333,32.604166666667
8532,WWI,-21.662778,121.234444
8533,WWK,-3.583828,143.669186
8534,WWP,56.116311,-133.121715
8535,WWR,36.438,-99.522667
8536,WWS,53.616666666667,-1.25
8537,WWT,60.939139,-164.64125
8538,WWY,-33.937222,147.191389
8539,WXF,51.971944,0.509444
8540,WXN,30.836111,108.405556
8541,WYA,-33.058889,137.514444
8542,WYB,55.916301,-131.801133
8543,WYE,8.610467,-11.045444
8544,WYN,-15.511389,128.153055
8545,WYS,44.688389,-111.117639
8546,WZY,25.087222222222,-77.323888888889
8547,XAL,27.035661,-108.948286
8548,XAP,-27.134219,-52.656553
8549,XAR,14.217,-0.883
8550,XAU,3.613611,-53.204167
8551,XAY,18.667,104.717
8552,XBB,49.8,-124.633
8553,XBE,53.966389,-91.026389
8554,XBG,12.983,-0.167
8555,XBJ,32.898055,59.266111
8556,XBL,8.456,36.352
8557,XBN,-9.633,149.3
8558,XBO,12.658056,-0.568333
8559,XBR,44.639444,-75.750278
8560,XBW,42.65,-80.817
8561,XCH,-10.450556,105.690278
8562,XCL,58.391106,-109.516388
8563,XCM,42.306389,-82.081944
8564,XCN,12.0,120.2
8565,XCO,-38.286389,143.679722
8566,XCR,48.773333,4.206111
8567,XDB,50.633333333333,3.0666666666667
8568,XDE,10.95,-3.25
8569,XDJ,14.1,-1.633
8570,XDT,0.0,0.0
8571,XDV,53.919167,-122.744167
8572,XDW,54.295,-130.354
8573,XDY,46.487222,-80.991944
8574,XEA,49.273611,-123.0975
8575,XEN,40.579167,120.698333
8576,XEO,0.0,0.0
8577,XEQ,0.0,0.0
8578,XES,42.614917,-88.389583
8579,XEX,0.0,0.0
8580,XFA,50.633333333333,3.0666666666667
8581,XFN,32.150556,112.290833
8582,XFW,53.535886,9.837025
8583,XFY,46.754167,-71.2975
8584,XFZ,46.8,-71.25
8585,XGA,10.299167,-3.250833
8586,XGB,0.0,0.0
8587,XGG,14.45,-0.233
8588,XGL,56.3,-100.5
8589,XGN,-16.755417,14.965344
8590,XGR,58.711389,-65.993611
8591,XHN,50.633333333333,5.5666666666667
8592,XHX,-33.1375,136.30305555556
8593,XIC,27.989083,102.184361
8594,XIE,19.65,100.833
8595,XIG,-6.967,-48.8
8596,XIH,33.8525,42.5475
8597,XIJ,29.076944444444,48.083888888889
8598,XIK,45.5,9.5
8599,XIL,43.915556,115.963889
8600,XIN,24.149167,115.757778
8601,XIQ,69.083333333333,-51.116666666667
8602,XIX,45.416666666667,11.033333333333
8603,XIY,34.447119,108.751592
8604,XJD,25.117222222222,51.315
8605,XJE,55.283333333333,9.3
8606,XJM,33.116666666667,73.65
8607,XKA,12.467,1.5
8608,XKC,66.0,12.583333333333
8609,XKH,19.449997,103.158333
8610,XKO,53.567,-127.95
8611,XKS,53.525,-88.643
8612,XKY,13.091,-1.091
8613,XLB,58.617496,-101.468887
8614,XLF,59.0,-69.0
8615,XLJ,46.833,-71.333
8616,XLM,45.498611,-73.507222
8617,XLO,10.333,105.483
8618,XLS,16.050761,-16.463172
8619,XLU,11.1,-2.1
8620,XLW,53.143222,8.623439
8621,XMA,7.75,125.017
8622,XMC,-37.599444,149.72
8623,XMD,44.016415,-97.085599
8624,XMG,28.963196,80.147942
8625,XMH,-14.4375,-146.070833
8626,XMI,-10.733,38.767
8627,XML,-34.743611,137.528611
8628,XMN,24.544036,118.127739
8629,XMP,63.167,-130.2
8630,XMS,-2.299167,-78.12075
8631,XMY,-9.901111,142.775556
8632,XNA,36.281869,-94.306811
8633,XNG,15.117,108.783
8634,XNH,0.0,0.0
8635,XNN,36.5275,102.042778
8636,XNT,36.882778,114.429167
8637,XNU,12.75,-3.867
8638,XOZ,25.25,51.5
8639,XPA,11.25,0.7
8640,XPG,0.0,0.0
8641,XPK,55.749167,-101.255278
8642,XPL,14.382369,-87.621161
8643,XPP,53.0,-97.267
8644,XPQ,3.0,101.4
8645,XPR,43.022512,-102.511012
8646,XPU,70.333333333333,-149.33333333333
8647,XPZ,46.766666666667,2.8166666666667
8648,XQC,33.940194,44.361583
8649,XQP,9.443164,-84.129772
8650,XQU,49.337222,-124.393889
8651,XQV,33.744722222222,44.593333333333
8652,XRH,48.166666666667,-65.833333333333
8653,XRJ,41.966666666667,12.666666666667
8654,XRR,61.971,-132.426
8655,XRY,36.744622,-6.060111
8656,XSA,37.859611,-76.894111
8657,XSC,21.515775,-71.528597
8658,XSD,37.79466,-116.778675
8659,XSE,13.45,0.517
8660,XSI,56.792778,-98.907222
8661,XSM,38.283333333333,-76.633333333333
8662,XSO,7.7,122.15
8663,XSP,1.41695,103.867653
8664,XTA,37.233333,-115.799444
8665,XTF,39.142222222222,117.17666666667
8666,XTG,-27.986389,143.810833
8667,XTL,58.708607,-98.512779
8668,XTM,33.423888888889,43.3025
8669,XTO,-25.801941,149.899445
8670,XTR,-27.167,150.483
8671,XTT,0.0,0.0
8672,XTV,34.596666666667,43.676944444444
8673,XUZ,34.288056,117.171389
8674,XVL,10.25,105.95
8675,XVQ,45.583333333333,12.566666666667
8676,XVY,41.966666666667,12.666666666667
8677,XWC,48.25,16.416666666667
8678,XWK,56.266666666667,15.266666666667
8679,XWL,57.716666666667,11.966666666667
8680,XWP,56.133611,13.878889
8681,XWQ,59.633333333333,17.066666666667
8682,XWW,48.25,16.416666666667
8683,XWZ,58.783333333333,16.9
8684,XXA,0.0,0.0
8685,XXK,59.016666666667,16.216666666667
8686,XXU,60.283333333333,15.983333333333
8687,XYA,-9.083,159.217
8688,XYC,58.018611111111,13.101388888889
8689,XYD,46.235277777778,5.1516666666667
8690,XYE,15.3,97.867
8691,XYI,57.5,15.566666666667
8692,XYL,45.75,4.85
8693,XYM,49.65,22.75
8694,XYN,56.0,14.15
8695,XYO,49.0,8.6666666666667
8696,XYP,0.0,0.0
8697,XYR,-3.883,141.783
8698,XYT,46.483333333333,-0.63333333333333
8699,XYU,56.066666666667,14.616666666667
8700,XYV,45.75,4.85
8701,XYX,45.470555555556,19.705833333333
8702,XZA,11.167,-0.617
8703,XZE,37.716666666667,28.966666666667
8704,XZF,21.516944444444,39.219166666667
8705,XZJ,37.716666666667,28.966666666667
8706,XZQ,37.716666666667,28.966666666667
8707,XZU,37.716666666667,28.966666666667
8708,XZX,37.716666666667,28.966666666667
8709,YAA,52.4525,-125.303333
8710,YAB,73.005278,-85.033056
8711,YAC,51.727222,-91.824444
8712,YAD,53.7,-100.333
8713,YAE,50.116666666667,-1.9833333333333
8714,YAF,61.817,-73.95
8715,YAG,48.654167,-93.439722
8716,YAH,53.754722,-73.675278
8717,YAI,-36.582497,-72.031367
8718,YAJ,48.8,-123.2
8719,YAK,59.503306,-139.66025
8720,YAL,50.582222,-126.915556
8721,YAM,46.485001,-84.509445
8722,YAN,0.783,24.467
8723,YAO,3.836039,11.523461
8724,YAP,9.498912,138.082496
8725,YAQ,48.817,-123.617
8726,YAR,53.55,-76.2
8727,YAS,-16.758889,177.545278
8728,YAT,52.927499,-82.431944
8729,YAU,44.230278,-64.856111
8730,YAV,48.867,-123.3
8731,YAW,44.639721,-63.499444
8732,YAX,53.25,-89.567
8733,YAY,51.391944,-56.083056
8734,YAZ,49.082222,-125.7725
8735,YBA,51.208333,-115.540278
8736,YBB,68.534444,-89.808056
8737,YBC,49.1325,-68.204444
8738,YBD,49.217,-122.9
8739,YBE,59.561389,-108.481389
8740,YBF,48.833,-125.133
8741,YBG,48.330555,-70.996391
8742,YBH,50.917,-127.95
8743,YBI,53.469444,-55.785
8744,YBJ,50.5,-62.917
8745,YBK,64.298889,-96.077778
8746,YBL,49.950832,-125.270833
8747,YBM,56.681107,-131.086944
8748,YBN,44.266111,-79.918333
8749,YBO,56.967,-130.25
8750,YBP,28.800278,104.544444
8751,YBQ,48.983,-123.65
8752,YBR,49.91,-99.951944
8753,YBS,52.70694444,-88.52499999
8754,YBT,57.889444,-101.678889
8755,YBV,52.358889,-97.016667
8756,YBW,48.75,-123.233
8757,YBX,51.443611,-57.185278
8758,YBY,54.304167,-110.74361
8759,YCA,49.679444,-124.981667
8760,YCB,69.108055,-105.138333
8761,YCC,45.092777,-74.563332
8762,YCD,49.167,-123.933
8763,YCE,43.285556,-81.508333
8764,YCF,50.067,-124.933
8765,YCG,49.296389,-117.6325
8766,YCH,47.007778,-65.449167
8767,YCI,47.333,-85.833
8768,YCJ,51.933,-131.017
8769,YCK,67.033,-126.083
8770,YCL,47.990833,-66.330278
8771,YCM,43.191666,-79.171667
8772,YCN,49.105556,-81.013611
8773,YCO,67.816667,-115.143889
8774,YCP,52.116667,-119.283333
8775,YCQ,55.687222,-121.626667
8776,YCR,54.609993,-97.760559
8777,YCS,63.345833,-90.7275
8778,YCT,52.075001,-111.445278
8779,YCU,35.018,110.993
8780,YCV,45.534,-73.716
8781,YCW,49.152779,-121.93889
8782,YCX,45.833,-66.433
8783,YCY,70.486111,-68.516667
8784,YCZ,50.330278,-115.873333
8785,YDA,64.043056,-139.127778
8786,YDB,61.371111,-139.040556
8787,YDC,53.265833,-114.960278
8788,YDE,53.417,-57.233
8789,YDF,49.210833,-57.391388
8790,YDG,44.545555,-65.788889
8791,YDH,50.233,-57.583
8792,YDI,55.897499,-60.907776
8793,YDJ,58.616666666667,-1.6666666666667
8794,YDK,43.933,-76.65
8795,YDL,58.422222,-130.032221
8796,YDN,51.100834,-100.0525
8797,YDO,48.7785,-72.375
8798,YDP,56.55,-61.683
8799,YDQ,55.742333,-120.183
8800,YDR,50.383,-102.583
8801,YDS,50.333,-125.0
8802,YDT,49.074167,-123.012222
8803,YDU,0.0,0.0
8804,YDV,51.783,-96.7
8805,YDW,47.76999999,-69.58361111
8806,YDX,52.05,-128.083
8807,YEC,36.631933,128.35485
8808,YED,53.667,-113.467
8809,YEG,53.309723,-113.579722
8810,YEH,27.481425,52.615483
8811,YEI,40.255208,29.562569
8812,YEK,61.093889,-94.071667
8813,YEL,46.351389,-82.561389
8814,YEM,45.842777,-81.858055
8815,YEN,49.210278,-102.965833
8816,YEO,51.009358,-2.638819
8817,YEP,49.383,-126.55
8818,YEQ,-5.0,143.883
8819,YER,56.018889,-87.676389
8820,YES,30.700478,51.545094
8821,YET,53.578888,-116.465
8822,YEU,79.994722,-85.814167
8823,YEV,68.304167,-133.482778
8824,YEY,48.563889,-78.249722
8825,YFA,52.203333,-81.695833
8826,YFB,63.75639,-68.555832
8827,YFC,45.868889,-66.537222
8828,YFE,48.746111,-69.097222
8829,YFG,54.553611,-71.173333
8830,YFH,51.561382,-87.906944
8831,YFJ,46.409444,-74.78
8832,YFL,62.717,-109.167
8833,YFO,54.678055,-101.681667
8834,YFR,61.180832,-113.689722
8835,YFS,61.760153,-121.236525
8836,YFX,52.372778,-55.673889
8837,YGA,51.955556,-68.139167
8838,YGB,49.694167,-124.517778
8839,YGC,53.916944,-118.874444
8840,YGE,50.083,-124.95
8841,YGG,48.85,-123.5
8842,YGH,66.240832,-128.650833
8843,YGJ,35.492222,133.236389
8844,YGK,44.225277,-76.596944
8845,YGL,53.625278,-77.704167
8846,YGM,50.628056,-97.043333
8847,YGN,50.85,-126.85
8848,YGO,54.560268,-94.493614
8849,YGQ,49.778332,-86.939445
8850,YGR,47.424721,-61.778056
8851,YGS,55.767,-124.7
8852,YGT,69.364722,-81.816389
8853,YGV,50.281944,-63.611389
8854,YGW,55.281389,-77.758056
8855,YGX,56.358056,-94.708056
8856,YGY,62.117,-74.55
8857,YGZ,76.426111,-82.909167
8858,YHA,52.533,-56.283
8859,YHB,52.816666,-102.31139
8860,YHC,51.733,-128.117
8861,YHD,49.831667,-92.744167
8862,YHE,49.367,-121.483
8863,YHF,49.714167,-83.686111
8864,YHG,52.764722,-56.109444
8865,YHH,50.016666666667,-1.25
8866,YHI,70.762778,-117.806111
8867,YHK,68.635556,-95.849722
8868,YHM,43.173611,-79.935
8869,YHN,49.193056,-84.758888
8870,YHO,55.45,-60.233
8871,YHP,52.113,-94.255
8872,YHR,50.468889,-59.636667
8873,YHS,49.483,-123.767
8874,YHT,60.789167,-137.545556
8875,YHU,45.5175,-73.416944
8876,YHY,60.839722,-115.782778
8877,YHZ,44.880833,-63.50861
8878,YIB,48.773888,-91.638611
8879,YIF,51.211666,-58.658333
8880,YIG,50.383,-125.133
8881,YIH,30.671,111.441
8882,YIK,62.417333,-77.925278
8883,YIN,43.955833,81.330278
8884,YIO,72.683334,-77.966667
8885,YIP,42.239304,-83.530965
8886,YIV,53.857,-94.654
8887,YIW,29.344722,120.032222
8888,YJF,60.235556,-123.469722
8889,YJN,45.294445,-73.281111
8890,YJO,56.667,-131.117
8891,YJP,53.319166666667,-117.75305555556
8892,YJT,48.544167,-58.549999
8893,YKA,50.702222,-120.444444
8894,YKC,58.235833,-103.677222
8895,YKD,44.201389,-81.606667
8896,YKE,54.915,-94.798333
8897,YKF,43.460833,-80.378611
8898,YKG,60.027222,-69.999167
8899,YKI,58.977222222222,23.863333333333
8900,YKJ,57.25,-105.617
8901,YKK,53.8,-130.433
8902,YKL,54.805278,-66.805278
8903,YKM,46.568167,-120.544056
8904,YKN,42.916694,-97.385944
8905,YKQ,51.473611,-78.758056
8906,YKS,62.09325,129.770671
8907,YKT,52.6,-128.517
8908,YKU,53.805556,-78.916944
8909,YKX,48.210278,-79.981389
8910,YKY,51.5175,-109.180833
8911,YKZ,43.862221,-79.37
8912,YLA,54.25,-133.05
8913,YLB,54.770279,-112.031667
8914,YLC,62.847778,-69.8775
8915,YLD,47.82,-83.346667
8916,YLE,63.15,-117.267
8917,YLF,54.183,-72.483
8918,YLG,-28.354722,116.678889
8919,YLH,52.194999,-87.933333
8920,YLI,64.054722,24.725278
8921,YLJ,54.125278,-108.522778
8922,YLL,53.309166,-110.0725
8923,YLM,64.467,-140.733
8924,YLN,46.317,129.567
8925,YLO,49.8,-99.633
8926,YLP,50.281389,-64.099444
8927,YLQ,47.409721,-72.788889
8928,YLR,56.513333,-99.985278
8929,YLS,49.030278,-77.017222
8930,YLT,82.517778,-62.280556
8931,YLW,49.956112,-119.377778
8932,YLX,59.35,-94.683333333333
8933,YLY,49.100833333333,-122.63083333333
8934,YMA,63.616389,-135.868333
8935,YMB,50.122778,-120.747222
8936,YMC,61.6,-71.967
8937,YMD,76.262,-119.403
8938,YME,48.856945,-67.453333
8939,YMF,48.817,-123.2
8940,YMG,49.083889,-85.860556
8941,YMI,49.971,-94.701
8942,YMJ,50.330278,-105.559167
8943,YML,47.5975,-70.223892
8944,YMM,56.653333,-111.221944
8945,YMN,55.076939,-59.18639
8946,YMO,51.291111,-80.607778
8947,YMP,50.575556,-127.028611
8948,YMR,47.85,3.6833333333333
8949,YMS,-5.893772,-76.118211
8950,YMT,49.771944,-74.528056
8951,YMW,46.272778,-75.990556
8952,YMX,45.681944,-74.005278
8953,YNA,50.19,-61.789167
